Subscription Name,VM Name,Resource Group,Update Group,Location,Maintenance Configuration ID
Moog-Azure-IaaS,USAzureCHTDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureCNDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureCORPDVDC,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAzureDEDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureIEDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureINDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureITDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureJPDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureKRDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAZURELPSAD01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAzureLUDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureMIM01,RG-MOOG-AMERICAS-DIRECTORY,Custom3-Sun-Prod,eastus2,Custom3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureMINCDVDC,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureMOOGDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureNLDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureORRDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAzurePHDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureSGDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureSLCDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAZURESLMDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureTORDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
